CancelID,RideID,PassengerUserID,DriverUserID,CanceledBy,CancelReason,CancelTime,CancellationFee_BDT
1578,12337,669,558,Passenger,Changed mind,2024-11-16T09:02:20,0
1579,12346,17,891,Accident,Accident,2024-05-17T04:22:25,0
1580,12349,56,1224,Driver,Changed mind,2024-12-03T08:44:04,0
1581,12351,920,1342,Passenger,Vehicle issue,2024-02-09T04:52:09,0
1582,12354,654,1094,Driver,No show,2024-08-27T23:35:41,25.56
1583,12363,136,750,Accident,Accident,2024-03-24T02:36:52,6.88
1584,12390,141,667,Driver,No show,2024-05-18T13:57:02,2.93
1585,12399,977,466,Driver,Driver too far,2024-01-25T15:37:24,0
1586,12408,49,936,Driver,Vehicle issue,2024-08-19T00:54:49,0
1587,12414,79,507,Accident,Accident,2024-11-13T21:41:44,0
1588,12418,1367,1094,Driver,Driver too far,2024-06-03T02:15:24,0
1589,12433,1487,1342,Driver,No show,2024-05-28T01:19:02,0
1590,12458,467,1,Driver,Vehicle issue,2024-08-19T06:55:56,0
1591,12466,1329,173,Driver,Changed mind,2024-03-22T02:55:15,3.43
1592,12482,487,1211,Driver,Vehicle issue,2024-02-10T08:01:02,3.29
1593,12487,840,1359,Passenger,Changed mind,2024-05-01T19:14:04,0
1594,12490,1178,269,Passenger,Driver too far,2024-04-14T20:22:19,0
1595,12502,479,1303,Driver,Vehicle issue,2024-02-24T05:11:48,0
1596,12506,1328,1073,Driver,Driver too far,2024-05-01T18:53:25,0
1597,12519,378,1108,Driver,Vehicle issue,2024-07-17T06:20:41,0
1598,12528,1350,891,Driver,Vehicle issue,2024-11-02T18:39:00,0
1599,12529,605,363,Driver,Driver too far,2024-06-08T20:28:07,0
1600,12530,1188,1342,Passenger,Changed mind,2024-02-04T23:40:20,0
1601,12535,1180,1429,Driver,Driver too far,2024-05-12T19:32:34,0
1602,12545,922,936,Passenger,Vehicle issue,2024-09-21T16:02:09,0
1603,12547,1037,1284,Accident,Accident,2024-01-19T00:10:25,22.62
1604,12552,934,1224,Passenger,No show,2024-09-18T20:41:30,0
1605,12561,1095,1094,Passenger,Driver too far,2024-10-13T13:07:24,4.16
1606,12572,1016,667,Driver,Vehicle issue,2024-10-27T00:38:33,3.48
1607,12577,825,269,Driver,Changed mind,2024-07-10T02:58:02,0
1608,12584,1084,1342,Passenger,Driver too far,2024-03-18T02:45:30,0
1609,12589,583,908,Driver,Vehicle issue,2024-11-02T18:07:32,0
1610,12590,1107,1108,Passenger,Vehicle issue,2024-08-18T22:56:06,0
1611,12591,1000,1108,Accident,Accident,2024-08-16T09:30:44,0
1612,12602,1252,1359,Driver,Changed mind,2024-04-05T01:09:38,0
1613,12612,129,1284,Driver,Vehicle issue,2024-06-17T13:25:40,0
1614,12613,998,1105,Passenger,Changed mind,2024-09-15T11:53:30,0
1615,12619,610,363,Passenger,No show,2024-10-12T06:49:30,0
1616,12625,703,1124,Accident,Accident,2024-10-31T02:35:06,0
1617,12634,504,558,Driver,No show,2024-10-27T04:10:54,12.84
1618,12637,1030,976,Driver,Driver too far,2024-03-03T04:50:51,0
1619,12664,1233,269,Accident,Accident,2024-03-23T19:39:25,0
1620,12672,734,269,Driver,No show,2024-05-31T14:21:14,0
1621,12683,1387,269,Driver,Vehicle issue,2024-12-02T18:42:12,0
1622,12690,368,891,Driver,Driver too far,2024-02-14T23:33:56,0
1623,12692,391,1,Driver,Vehicle issue,2024-02-25T14:31:34,0
1624,12708,1175,936,Driver,Changed mind,2024-11-07T20:35:16,0
1625,12711,848,1359,Driver,Changed mind,2024-04-25T13:01:24,0
1626,12715,71,59,Driver,Changed mind,2024-01-22T02:21:31,0
1627,12718,1019,1303,Driver,Vehicle issue,2024-02-16T06:55:06,0
1628,12719,253,470,Driver,Vehicle issue,2024-05-14T14:04:03,0
1629,12732,143,1105,Driver,Driver too far,2024-10-27T06:32:04,0
1630,12735,1082,1124,Driver,No show,2024-10-20T13:00:11,0
1631,12739,1137,1359,Passenger,Changed mind,2024-08-26T23:19:57,0
1632,12767,1444,1073,Driver,Driver too far,2024-08-31T18:39:44,8.21
1633,12769,28,184,Driver,Changed mind,2024-12-17T22:31:30,0
1634,12773,255,1224,Driver,Driver too far,2024-11-09T03:56:14,0
1635,12778,1475,173,Driver,No show,2024-08-06T05:30:43,0
1636,12787,396,466,Accident,Accident,2024-07-31T20:24:15,0
1637,12789,175,558,Driver,Driver too far,2024-06-24T17:30:31,0
1638,12791,758,1073,Driver,Changed mind,2024-04-16T11:31:34,0
1639,12794,376,1094,Accident,Accident,2024-12-23T05:19:07,0
1640,12798,1215,1359,Driver,Changed mind,2024-08-27T07:14:40,0
1641,12807,91,470,Driver,Changed mind,2024-08-16T20:43:15,0
1642,12812,804,936,Driver,Changed mind,2024-09-05T08:08:45,0
1643,12813,1241,1211,Passenger,Driver too far,2024-02-13T14:53:48,0
1644,12816,1127,908,Passenger,Vehicle issue,2024-12-26T00:05:49,0
1645,12820,690,507,Driver,No show,2024-02-15T08:02:27,12.88
1646,12822,521,269,Accident,Accident,2024-11-08T00:51:12,0
1647,12827,407,891,Passenger,No show,2024-04-19T20:27:36,0
1648,12835,149,558,Driver,Driver too far,2024-03-12T20:28:22,0
1649,12842,524,631,Driver,Driver too far,2024-06-10T05:54:30,0
1650,12846,968,908,Passenger,Driver too far,2024-02-16T08:35:57,0
1651,12854,1186,1211,Passenger,Changed mind,2024-08-11T04:12:11,0
1652,12859,238,1211,Passenger,Vehicle issue,2024-02-23T19:13:50,0
1653,12869,1279,558,Passenger,Changed mind,2024-11-02T15:15:14,0
1654,12870,309,259,Passenger,Vehicle issue,2024-11-27T05:03:13,0
1655,12879,1078,1303,Driver,Driver too far,2024-08-15T06:34:44,7.26
1656,12881,66,259,Driver,Driver too far,2024-12-28T17:27:42,0
1657,12885,1137,845,Driver,Changed mind,2024-10-10T19:23:13,22.52
1658,12895,766,936,Driver,Driver too far,2024-02-01T01:37:41,28.02
1659,12905,1275,1224,Driver,Changed mind,2024-02-23T07:41:30,0
1660,12908,566,1124,Passenger,Vehicle issue,2024-07-04T20:59:43,0
1661,12909,1267,507,Accident,Accident,2024-06-08T23:19:27,0
1662,12912,657,1359,Driver,Driver too far,2024-02-17T12:17:45,11.67
1663,12916,85,905,Passenger,Changed mind,2024-12-29T05:26:02,0
1664,12920,175,1105,Passenger,Driver too far,2024-02-20T23:42:42,0
1665,12925,1263,750,Driver,No show,2024-04-09T14:37:27,3.45
1666,12942,880,507,Driver,Changed mind,2024-12-09T01:37:14,0
1667,12954,493,976,Driver,No show,2024-11-07T04:33:51,0
1668,12959,458,1342,Passenger,Vehicle issue,2024-08-20T01:59:09,0
1669,12963,1173,905,Passenger,No show,2024-06-07T19:47:57,0
1670,12971,1343,1224,Passenger,Changed mind,2024-12-02T21:20:36,0
1671,12975,220,1429,Passenger,No show,2024-07-10T03:15:20,0
1672,12985,1497,712,Driver,Changed mind,2024-12-05T22:29:41,0
1673,12988,1133,1224,Driver,Vehicle issue,2024-01-28T23:57:38,5.57
1674,12990,921,908,Driver,Changed mind,2024-10-02T11:30:49,0
1675,12993,368,1211,Driver,Changed mind,2024-12-05T15:03:37,0
1676,12996,148,1224,Driver,No show,2024-04-22T10:03:23,0
1677,12997,550,1284,Passenger,Vehicle issue,2024-08-21T04:31:25,3.33
1678,13009,1365,173,Driver,Driver too far,2024-06-25T14:45:42,0
1679,13012,1207,845,Driver,Driver too far,2024-10-05T16:46:42,0
1680,13020,409,1359,Passenger,No show,2024-07-14T13:22:38,0
1681,13041,60,936,Passenger,Vehicle issue,2024-03-29T11:13:38,0
1682,13049,199,1429,Driver,Changed mind,2024-10-11T16:24:44,0
1683,13065,12,363,Driver,Changed mind,2024-09-24T16:33:01,12.22
1684,13072,174,184,Passenger,Vehicle issue,2024-07-21T12:31:55,0
1685,13079,491,631,Driver,Vehicle issue,2024-02-22T21:23:34,0
1686,13089,853,72,Passenger,No show,2024-12-10T10:56:50,0
1687,13097,755,905,Driver,Vehicle issue,2024-10-23T02:41:56,3.96
1688,13108,508,908,Accident,Accident,2024-03-16T13:30:12,0
1689,13120,433,173,Driver,Vehicle issue,2024-11-05T13:42:17,0
1690,13126,347,750,Driver,Vehicle issue,2024-09-01T03:48:12,0
1691,13133,1486,1429,Driver,Driver too far,2024-01-06T06:30:56,6.22
1692,13140,658,173,Driver,Vehicle issue,2024-02-28T23:26:27,0
1693,13141,1435,173,Driver,Vehicle issue,2024-10-10T22:08:09,0
1694,13148,175,1108,Driver,Driver too far,2024-07-20T01:26:30,0
1695,13157,640,507,Driver,Changed mind,2024-09-28T19:01:32,0
1696,13168,1048,466,Driver,Changed mind,2024-05-17T12:10:06,30.6
1697,13178,1191,466,Passenger,Changed mind,2024-01-08T18:00:38,0
1698,13186,508,936,Driver,Vehicle issue,2024-03-22T11:29:18,0
1699,13197,1473,976,Driver,Vehicle issue,2024-02-16T12:42:17,0
1700,13202,1234,1359,Accident,Accident,2024-07-24T16:04:59,8.18
1701,13214,1493,1342,Driver,Vehicle issue,2024-10-22T05:46:44,8.9
1702,13223,718,1073,Driver,Vehicle issue,2024-02-01T15:40:56,0
1703,13229,220,712,Driver,Changed mind,2024-09-10T13:00:18,0
1704,13242,975,1108,Accident,Accident,2024-03-14T14:36:24,0
1705,13243,901,1073,Driver,Changed mind,2024-05-13T12:15:34,0
1706,13249,1489,908,Passenger,No show,2024-04-17T12:56:03,0
1707,13251,177,845,Driver,Vehicle issue,2024-04-21T19:37:18,0
1708,13254,1025,184,Driver,Changed mind,2024-09-08T17:13:29,0
1709,13255,1435,750,Passenger,Vehicle issue,2024-09-01T04:08:54,0
1710,13256,650,1124,Driver,Changed mind,2024-01-12T21:26:36,0
1711,13258,576,957,Driver,Driver too far,2024-11-04T20:37:45,0
1712,13260,885,905,Driver,No show,2024-11-16T17:51:01,0
1713,13262,534,631,Passenger,Changed mind,2024-05-11T03:18:26,0
1714,13265,456,1359,Passenger,Vehicle issue,2024-12-14T19:58:35,0
1715,13267,1495,712,Passenger,Changed mind,2024-02-22T12:42:39,6.88
1716,13272,784,1359,Driver,Driver too far,2024-08-14T01:52:06,0
1717,13274,756,1094,Passenger,Changed mind,2024-09-06T00:57:14,0
1718,13298,998,1211,Driver,Vehicle issue,2024-02-25T02:44:57,0
1719,13299,1315,891,Driver,Driver too far,2024-05-16T18:22:36,7
1720,13304,1052,845,Driver,No show,2024-10-14T18:42:47,0
1721,13314,1161,976,Passenger,Driver too far,2024-11-13T10:21:34,0
1722,13319,1007,891,Passenger,Changed mind,2024-01-23T21:33:38,0
1723,13322,1326,259,Driver,Vehicle issue,2024-05-20T21:07:08,0
1724,13337,1365,269,Driver,No show,2024-03-01T06:40:23,46.41
1725,13346,765,59,Driver,Changed mind,2024-06-20T21:05:59,0
1726,13352,935,905,Driver,Driver too far,2024-11-28T14:28:07,0
1727,13377,868,259,Driver,Changed mind,2024-01-09T05:31:24,0
1728,13381,390,470,Driver,No show,2024-02-19T20:35:32,0
1729,13385,261,269,Driver,Vehicle issue,2024-06-11T02:38:47,0
1730,13401,971,558,Driver,Changed mind,2024-10-02T01:15:34,0
1731,13402,60,72,Passenger,Vehicle issue,2024-01-04T00:29:38,0
1732,13403,1203,269,Passenger,Driver too far,2024-01-13T02:34:23,39.81
1733,13412,1422,957,Driver,Vehicle issue,2024-01-30T01:12:46,0
1734,13417,242,908,Passenger,No show,2024-12-06T17:07:19,0
1735,13436,680,1124,Driver,Vehicle issue,2024-04-14T07:33:19,0
1736,13442,79,1429,Accident,Accident,2024-04-09T23:21:18,7.52
1737,13447,1057,631,Accident,Accident,2024-11-04T12:16:08,0
1738,13449,1010,908,Driver,Changed mind,2024-04-10T11:14:08,0
1739,13451,1290,470,Driver,Changed mind,2024-02-25T10:44:56,0
1740,13454,1078,1303,Accident,Accident,2024-08-22T03:32:48,5.94
1741,13474,852,1359,Passenger,Changed mind,2024-08-17T03:10:32,0
1742,13481,1350,957,Accident,Accident,2024-08-09T18:49:51,0
1743,13485,630,59,Accident,Accident,2024-12-16T13:19:34,0
1744,13490,346,1,Passenger,Changed mind,2024-08-01T09:31:24,0
1745,13496,1459,1342,Passenger,No show,2024-02-01T10:57:36,0
1746,13504,1325,1359,Driver,No show,2024-12-26T08:31:44,0
1747,13510,1130,466,Driver,No show,2024-12-28T10:02:09,19.95
1748,13511,890,667,Driver,No show,2024-02-13T18:47:34,0
1749,13512,751,1303,Driver,Driver too far,2024-07-08T03:46:54,4.27
1750,13515,647,466,Driver,Vehicle issue,2024-08-20T22:41:18,41.82
1751,13520,1365,269,Passenger,Vehicle issue,2024-01-16T04:04:53,0
1752,13541,1420,59,Driver,No show,2024-09-19T15:55:48,0
1753,13543,352,891,Driver,Vehicle issue,2024-01-13T13:34:22,0
1754,13544,1350,891,Driver,Driver too far,2024-11-13T17:16:05,0
1755,13550,1015,1342,Driver,Changed mind,2024-06-12T04:25:18,0
1756,13551,1370,891,Driver,Vehicle issue,2024-06-30T05:43:53,0
1757,13555,724,1,Driver,Changed mind,2024-07-05T13:25:50,0
1758,13556,773,269,Passenger,Driver too far,2024-06-01T13:57:47,0
1759,13558,254,59,Driver,No show,2024-03-05T18:03:58,8.88
1760,13560,1382,750,Driver,Vehicle issue,2024-10-08T22:25:19,0
1761,13568,1277,72,Driver,Vehicle issue,2024-07-28T08:23:55,0
1762,13582,1327,712,Driver,Driver too far,2024-06-04T03:31:20,0
1763,13587,1292,1105,Driver,No show,2024-01-24T23:08:54,0
1764,13596,1260,891,Driver,Changed mind,2024-07-27T07:29:38,0
1765,13597,326,1303,Driver,No show,2024-11-27T21:20:56,0
1766,13604,61,1108,Accident,Accident,2024-05-25T21:40:47,0
1767,13605,705,184,Driver,Changed mind,2024-07-14T00:55:34,10.66
1768,13616,141,507,Driver,Vehicle issue,2024-01-14T17:16:10,2.9
1769,13629,627,363,Passenger,Vehicle issue,2024-06-14T05:16:08,6.12
1770,13635,1398,72,Passenger,Driver too far,2024-07-26T22:03:28,0
1771,13639,1018,1342,Passenger,Vehicle issue,2024-06-12T00:01:50,0
1772,13650,198,1342,Driver,No show,2024-06-21T06:23:30,0
1773,13659,348,1105,Driver,No show,2024-05-02T05:00:56,0
1774,13660,35,1,Passenger,Vehicle issue,2024-05-31T15:58:26,0
1775,13667,15,1211,Accident,Accident,2024-08-10T11:51:51,0
1776,13673,7,1224,Driver,No show,2024-12-30T03:53:41,0
1777,13687,1469,1359,Passenger,Vehicle issue,2024-12-18T20:15:38,0
1778,13706,1336,1105,Passenger,No show,2024-01-18T18:19:56,0
1779,13710,636,976,Driver,Vehicle issue,2024-04-09T02:12:03,0
1780,13719,216,1359,Passenger,Changed mind,2024-01-01T18:50:58,4.94
1781,13721,919,59,Driver,Vehicle issue,2024-10-19T05:04:06,0
1782,13722,570,845,Driver,Driver too far,2024-11-03T20:08:44,0
1783,13724,208,1284,Passenger,Changed mind,2024-11-16T00:11:37,0
1784,13740,840,259,Passenger,No show,2024-11-16T18:30:44,0
1785,13781,1352,1105,Driver,Driver too far,2024-10-12T20:35:28,0
1786,13784,762,507,Driver,Driver too far,2024-02-13T11:05:09,0
1787,13785,107,72,Driver,Changed mind,2024-10-15T20:55:57,0
1788,13787,80,1429,Driver,No show,2024-06-28T17:34:57,28.64
1789,13789,1364,845,Driver,Changed mind,2024-07-21T09:09:12,0
1790,13792,593,470,Passenger,Vehicle issue,2024-04-14T19:32:25,14.06
1791,13808,1216,667,Driver,Changed mind,2024-07-19T20:09:04,0
1792,13813,816,905,Driver,No show,2024-11-08T16:59:56,0
1793,13820,1055,891,Driver,No show,2024-05-24T15:17:26,14.02
1794,13830,107,1359,Passenger,Vehicle issue,2024-09-09T01:39:49,0
1795,13833,388,173,Driver,Driver too far,2024-10-05T00:21:40,0
1796,13836,546,1211,Driver,Driver too far,2024-06-09T16:14:18,0
1797,13846,293,269,Passenger,Vehicle issue,2024-03-21T01:17:42,0
1798,13855,851,1,Passenger,Vehicle issue,2024-02-20T01:41:21,0
1799,13870,396,976,Driver,Changed mind,2024-03-13T09:35:30,0
1800,13874,1415,845,Driver,Driver too far,2024-03-17T22:55:46,0
1801,13882,1312,845,Driver,Driver too far,2024-10-27T20:41:07,0
1802,13887,864,905,Passenger,Changed mind,2024-07-27T04:29:59,13.57
1803,13894,469,1073,Driver,Vehicle issue,2024-10-29T13:30:52,4.24
1804,13897,380,667,Driver,Driver too far,2024-05-16T07:59:55,0
1805,13899,162,667,Passenger,Changed mind,2024-08-16T13:51:57,0
1806,13909,596,1342,Passenger,No show,2024-12-17T19:50:19,0
1807,13927,179,1429,Driver,Changed mind,2024-12-08T12:57:15,0
1808,13940,580,1284,Driver,No show,2024-01-22T09:23:32,0
1809,13944,338,976,Driver,Driver too far,2024-12-03T20:58:30,0
1810,13966,777,1284,Passenger,No show,2024-08-14T22:04:46,0
1811,13968,103,712,Driver,No show,2024-04-25T22:45:19,0
1812,13980,1065,470,Passenger,Driver too far,2024-02-20T23:42:52,0
1813,13984,968,667,Passenger,Driver too far,2024-01-13T00:08:09,0
1814,13985,1015,712,Passenger,Vehicle issue,2024-03-30T20:32:53,0
1815,13988,1137,1105,Accident,Accident,2024-01-31T18:48:38,3.89
1816,13997,39,466,Driver,Changed mind,2024-05-02T13:11:19,0
1817,13999,1492,1094,Passenger,Changed mind,2024-09-13T00:32:37,10.15
1818,14005,102,1108,Driver,Changed mind,2024-08-16T10:41:03,0
1819,14009,822,1094,Driver,No show,2024-02-24T05:06:56,0
1820,14014,145,72,Driver,Vehicle issue,2024-09-18T15:48:17,12.3
1821,14021,1258,507,Passenger,Changed mind,2024-02-06T11:51:35,0
1822,14030,1490,1094,Accident,Accident,2024-09-11T04:56:29,0
1823,14035,314,1429,Driver,Vehicle issue,2024-01-17T20:01:30,0
1824,14040,134,184,Passenger,Driver too far,2024-10-27T16:09:49,0
1825,14043,597,750,Driver,Changed mind,2024-10-30T14:24:52,0
1826,14059,753,1,Accident,Accident,2024-02-22T03:26:15,0
1827,14061,283,1359,Passenger,Vehicle issue,2024-03-29T07:20:17,18.41
1828,14072,725,507,Driver,Vehicle issue,2024-07-26T01:22:31,0
1829,14085,599,184,Accident,Accident,2024-03-16T21:50:59,0
1830,14092,1430,1124,Passenger,No show,2024-05-06T16:23:01,0
1831,14093,166,259,Passenger,Changed mind,2024-05-06T16:12:33,0
1832,14097,1319,908,Driver,Driver too far,2024-05-05T00:13:51,0
1833,14110,742,470,Passenger,Changed mind,2024-01-05T08:19:02,0
1834,14111,53,72,Driver,Changed mind,2024-11-08T18:42:59,7.6
1835,14112,34,667,Passenger,Changed mind,2024-07-09T17:50:33,0
1836,14115,745,558,Driver,No show,2024-11-16T12:55:39,17.77
1837,14123,160,363,Driver,Vehicle issue,2024-06-07T03:36:21,0
1838,14126,598,750,Accident,Accident,2024-12-16T18:24:44,0
1839,14132,1355,1094,Passenger,Driver too far,2024-03-22T08:47:20,0
1840,14135,159,976,Driver,No show,2024-10-16T20:15:51,0
1841,14137,155,1105,Driver,Vehicle issue,2024-08-02T01:53:42,0
1842,14143,962,712,Driver,Driver too far,2024-12-18T16:59:15,0
1843,14144,1415,558,Driver,Changed mind,2024-09-10T08:28:23,0
1844,14145,1356,558,Driver,Driver too far,2024-06-16T01:13:55,0
1845,14152,1277,269,Driver,Driver too far,2024-12-09T17:27:53,0
1846,14162,190,558,Driver,No show,2024-04-08T05:37:22,0
1847,14171,1064,72,Driver,Vehicle issue,2024-11-21T12:15:18,3.71
1848,14178,653,1073,Accident,Accident,2024-03-26T04:07:35,0
1849,14182,937,750,Passenger,Driver too far,2024-06-28T23:58:24,16.03
1850,14185,493,507,Driver,Changed mind,2024-11-16T23:22:37,0
1851,14187,660,269,Driver,Changed mind,2024-12-11T21:56:11,0
1852,14205,637,72,Driver,Changed mind,2024-12-28T17:12:06,0
1853,14209,1062,891,Driver,Vehicle issue,2024-12-27T08:08:17,0
1854,14211,563,173,Driver,Changed mind,2024-04-01T04:49:33,0
1855,14212,1255,1105,Driver,No show,2024-07-05T02:25:38,0
1856,14240,632,259,Driver,Driver too far,2024-09-01T06:27:57,15.95
1857,14244,764,1303,Accident,Accident,2024-10-22T20:23:11,0
1858,14259,612,1342,Driver,Vehicle issue,2024-05-06T21:42:01,0
1859,14288,1136,976,Driver,Vehicle issue,2024-06-22T14:00:41,0
1860,14294,434,269,Driver,Driver too far,2024-12-22T02:33:36,0
1861,14297,239,845,Driver,Vehicle issue,2024-05-21T14:01:18,0
1862,14298,581,1094,Passenger,No show,2024-09-05T12:11:31,0
1863,14307,1114,957,Driver,No show,2024-11-07T13:47:41,8.82
1864,14311,747,905,Passenger,No show,2024-06-27T18:50:29,3.77
1865,14315,563,905,Accident,Accident,2024-12-18T13:39:54,0
1866,14318,1340,1303,Passenger,Vehicle issue,2024-06-09T10:13:21,0
1867,14324,357,173,Accident,Accident,2024-09-24T13:58:03,0
1868,14326,646,363,Driver,Vehicle issue,2024-09-12T12:36:54,0
1869,14330,374,1124,Driver,No show,2024-03-08T19:28:04,0
1870,14335,200,363,Driver,Driver too far,2024-06-03T12:30:12,24.44
1871,14340,851,1342,Driver,Driver too far,2024-09-25T09:19:07,0
1872,14374,288,470,Driver,No show,2024-05-27T00:21:36,18.94
1873,14376,697,173,Passenger,Changed mind,2024-02-06T05:51:09,14.33
1874,14379,268,667,Driver,No show,2024-09-08T10:00:39,0
1875,14381,119,470,Driver,Driver too far,2024-07-25T21:22:59,0
1876,14400,164,269,Driver,Changed mind,2024-05-28T07:57:23,0
1877,14404,1315,1224,Passenger,Changed mind,2024-03-31T16:54:46,0
1878,14422,116,1429,Driver,No show,2024-06-23T11:48:57,0
1879,14426,777,908,Driver,Driver too far,2024-05-05T21:16:11,3.39
1880,14427,618,957,Passenger,No show,2024-05-07T07:09:14,0
1881,14430,102,957,Passenger,No show,2024-06-27T21:45:57,0
1882,14438,1419,470,Driver,Changed mind,2024-03-03T16:43:15,0
1883,14458,245,470,Passenger,Changed mind,2024-01-25T01:15:57,41.3
1884,14468,895,631,Passenger,Driver too far,2024-02-29T18:00:18,0
1885,14471,689,750,Driver,Changed mind,2024-06-24T23:54:27,0
1886,14484,567,72,Driver,No show,2024-07-12T12:42:19,0
1887,14495,19,558,Passenger,No show,2024-10-22T14:19:30,0
1888,14502,966,1429,Driver,Vehicle issue,2024-01-03T12:27:59,0
1889,14507,128,891,Driver,No show,2024-04-12T12:51:57,0
1890,14510,1471,750,Driver,Changed mind,2024-11-01T04:14:40,0
1891,14529,1245,1094,Accident,Accident,2024-06-10T14:16:55,15.68
1892,14541,727,1094,Driver,Changed mind,2024-05-10T08:32:07,0
1893,14544,995,269,Accident,Accident,2024-12-01T21:30:14,0
1894,14559,1095,1342,Driver,Driver too far,2024-12-03T20:18:52,0
1895,14567,1341,59,Driver,No show,2024-05-24T18:57:23,0
1896,14569,1275,1303,Driver,No show,2024-07-15T13:50:23,0
1897,14576,1335,957,Driver,Driver too far,2024-12-31T11:43:47,0
1898,14583,980,173,Accident,Accident,2024-04-11T18:58:17,10.56
1899,14590,384,1224,Passenger,Driver too far,2024-02-20T08:12:02,0
1900,14591,1454,466,Driver,Vehicle issue,2024-07-02T21:57:25,0
1901,14598,1145,72,Driver,No show,2024-08-30T21:51:32,0
1902,14604,431,1342,Driver,Driver too far,2024-03-10T07:15:27,0
1903,14606,101,1105,Driver,Vehicle issue,2024-04-28T18:53:00,2.93
1904,14628,567,507,Driver,Changed mind,2024-11-07T09:26:57,9.01
1905,14631,1259,507,Driver,Changed mind,2024-02-20T20:29:32,0
1906,14637,1209,1124,Driver,Changed mind,2024-08-02T01:56:17,0
1907,14646,1295,750,Passenger,Driver too far,2024-02-06T19:02:53,0
1908,14651,354,750,Driver,No show,2024-10-12T00:46:58,0
1909,14654,607,957,Passenger,No show,2024-12-04T11:22:25,0
1910,14667,616,1073,Passenger,No show,2024-07-20T03:42:16,0
1911,14669,1463,1429,Passenger,Driver too far,2024-05-27T10:54:39,0
1912,14671,1356,1342,Accident,Accident,2024-11-13T05:32:22,0
1913,14672,819,1,Passenger,Changed mind,2024-01-08T14:02:25,0
1914,14682,324,1211,Accident,Accident,2024-12-31T15:18:05,0
1915,14713,1450,1105,Driver,No show,2024-10-22T07:41:57,20.77
1916,14716,997,558,Passenger,Vehicle issue,2024-03-09T09:51:36,0
1917,14717,883,173,Passenger,Vehicle issue,2024-09-13T00:28:45,0
1918,14718,675,507,Passenger,No show,2024-01-30T10:12:33,0
1919,14728,873,667,Driver,Driver too far,2024-08-11T21:06:04,0
1920,14742,961,466,Passenger,Driver too far,2024-05-01T22:21:06,0
1921,14744,139,1429,Passenger,Vehicle issue,2024-09-24T12:36:03,0
1922,14761,714,558,Driver,No show,2024-10-03T23:17:10,4.83
1923,14765,1482,1303,Driver,Vehicle issue,2024-11-11T01:25:56,0
1924,14790,405,1108,Driver,Changed mind,2024-12-19T23:43:52,0
1925,14794,1002,363,Driver,Driver too far,2024-07-14T20:47:19,0
1926,14799,1318,184,Driver,Changed mind,2024-07-29T18:45:32,0
1927,14805,1001,845,Accident,Accident,2024-01-02T16:20:31,0
1928,14809,886,1342,Driver,No show,2024-07-24T13:24:11,0
1929,14819,288,173,Driver,No show,2024-02-10T05:01:19,0
1930,14820,1382,1094,Driver,Driver too far,2024-12-11T06:44:24,0
1931,14860,535,72,Driver,Changed mind,2024-10-10T01:07:56,2.95
1932,14870,185,363,Driver,Vehicle issue,2024-02-29T02:20:28,13.12
1933,14882,222,72,Accident,Accident,2024-11-05T15:06:12,0
1934,14883,1487,1105,Driver,Changed mind,2024-07-08T17:27:54,0
1935,14887,1089,59,Driver,Vehicle issue,2024-10-28T22:24:05,0
1936,14892,1072,908,Driver,No show,2024-03-16T10:09:46,0
1937,14906,1313,750,Driver,Driver too far,2024-09-23T09:43:17,0
1938,14917,1235,363,Driver,Vehicle issue,2024-06-14T05:05:06,0
1939,14920,810,466,Driver,No show,2024-06-20T17:20:01,0
1940,14921,1198,72,Driver,Driver too far,2024-01-07T01:02:38,0
1941,14930,528,908,Driver,Vehicle issue,2024-06-17T21:53:25,0
1942,14934,390,558,Driver,Changed mind,2024-12-10T13:50:38,0
1943,14943,1018,1359,Driver,Vehicle issue,2024-02-03T13:48:55,0
1944,14951,63,976,Driver,Changed mind,2024-08-12T22:12:57,0
1945,14961,396,507,Driver,Changed mind,2024-09-03T01:55:15,0
1946,14965,334,1,Driver,Vehicle issue,2024-07-20T00:48:24,0
1947,14988,1410,470,Passenger,Changed mind,2024-11-04T20:48:49,0
1948,14990,874,1094,Driver,Vehicle issue,2024-09-02T12:34:28,0
1949,14994,214,1211,Driver,No show,2024-01-30T04:08:25,0
1950,14997,94,1,Passenger,No show,2024-01-24T23:07:18,0
1951,15008,1329,667,Driver,No show,2024-12-05T05:01:08,0
1952,15035,487,1073,Driver,Driver too far,2024-02-07T05:29:54,3.26
1953,15036,841,259,Accident,Accident,2024-09-18T20:53:40,0
1954,15042,1250,905,Passenger,Vehicle issue,2024-12-31T06:28:05,10.77
1955,15050,187,72,Driver,Vehicle issue,2024-09-07T22:00:26,3.33
1956,15052,402,908,Driver,Driver too far,2024-11-10T19:45:53,0
1957,15061,1223,269,Driver,Changed mind,2024-01-07T21:54:34,0
1958,15062,586,905,Driver,Driver too far,2024-02-03T11:26:55,0
1959,15069,414,1124,Driver,Vehicle issue,2024-03-15T06:45:07,0
1960,15080,981,891,Passenger,No show,2024-04-11T13:42:46,0
1961,15082,332,1284,Passenger,Driver too far,2024-09-01T06:23:24,0
1962,15084,1198,1303,Driver,No show,2024-12-09T21:19:02,7.2
1963,15090,597,976,Accident,Accident,2024-06-14T05:52:53,0
1964,15098,170,905,Driver,Changed mind,2024-03-02T17:39:37,0
