RatingID,RideID,GivenByUserID,GivenToUserID,RatingValue,Comments,RatingDate
565,661,1334,799,5,,2023-11-28T21:49:36
566,663,55,634,3,,2023-01-26T17:49:16
567,664,375,712,5,,2023-07-22T16:16:01
568,665,1358,667,5,,2023-04-15T22:07:53
569,666,872,1106,5,,2023-02-20T12:04:21
570,667,815,634,5,,2023-03-04T12:23:57
571,668,666,1124,5,,2023-10-05T15:42:37
572,669,24,59,5,,2023-11-26T22:32:16
573,670,1425,1108,5,,2023-02-21T09:47:59
574,671,1421,891,5,,2023-04-26T05:47:24
575,672,200,363,5,,2023-04-17T23:08:14
576,673,300,1224,5,,2023-10-15T18:18:30
577,675,1461,1094,4,,2023-06-20T01:49:46
578,678,797,891,4,,2023-02-25T18:53:25
579,681,335,1284,3,,2023-12-13T11:54:17
580,682,1077,976,4,,2023-09-09T19:22:09
581,683,1334,891,5,,2023-07-17T02:53:05
582,684,1398,1079,4,,2023-01-11T04:25:06
583,685,980,1293,3,,2023-08-26T01:46:16
584,686,274,1108,5,,2023-07-20T10:39:28
585,687,844,987,5,,2023-03-14T08:01:22
586,688,1320,558,5,,2023-09-24T06:28:15
587,689,794,667,5,,2023-04-08T13:45:25
588,690,282,466,5,,2023-07-26T21:16:10
589,691,1218,582,5,,2023-05-13T02:50:50
590,693,1070,582,5,,2023-08-06T11:00:31
591,694,1447,976,4,,2023-11-17T08:42:15
592,695,1022,1094,5,,2023-07-08T01:36:43
593,696,690,976,5,,2023-06-26T04:51:25
594,697,1117,582,1,,2023-04-03T11:46:28
595,698,1312,1156,5,,2023-02-17T09:34:00
596,699,766,1284,1,,2023-04-02T06:30:04
597,700,688,533,5,,2023-08-15T15:27:23
598,701,716,1303,5,,2023-05-11T23:44:37
599,702,1306,976,5,,2023-03-11T01:00:02
600,703,704,1342,5,,2023-02-22T20:50:46
601,705,601,1156,5,,2023-07-23T19:29:53
602,706,937,631,3,,2023-04-24T15:53:54
603,707,608,59,5,,2023-01-28T00:41:20
604,708,1290,259,5,,2023-12-08T05:50:32
605,709,1039,269,5,,2023-03-21T05:04:02
606,710,770,1073,5,,2023-09-01T18:56:35
607,711,1425,750,5,,2023-06-26T03:41:33
608,712,971,466,4,,2023-03-25T13:01:02
609,713,63,1108,5,,2023-03-12T14:26:55
610,714,1400,1310,5,,2023-01-30T06:48:58
611,715,516,319,3,,2023-08-13T08:02:12
612,717,382,1211,5,,2023-08-23T10:43:44
613,718,1122,1293,4,,2023-10-07T03:23:18
614,720,96,731,5,,2023-10-23T13:26:14
615,721,930,1124,4,,2023-09-23T12:11:19
616,722,87,350,4,,2023-01-07T17:41:33
617,723,231,1224,5,,2023-01-26T19:18:17
618,724,1248,750,5,,2023-05-16T06:03:08
619,725,415,173,5,,2023-08-12T22:12:40
620,726,243,59,5,,2023-03-03T03:17:00
621,727,242,1094,3,,2023-10-27T13:55:13
622,728,727,1106,5,,2023-10-16T09:26:38
623,729,806,558,5,,2023-03-22T22:39:47
624,730,373,582,5,,2023-02-04T23:58:49
625,733,1053,22,5,,2023-01-07T15:42:36
626,734,275,59,5,,2023-11-25T16:35:48
627,735,352,1094,5,,2023-08-29T13:53:26
628,736,1131,987,4,,2023-12-16T23:05:49
629,737,1491,905,5,,2023-12-03T12:09:22
630,738,959,912,5,,2023-06-14T08:26:30
631,739,366,1359,4,,2023-04-08T14:18:38
632,740,1092,908,5,,2023-01-16T01:12:36
633,741,92,891,5,,2023-01-06T02:38:16
634,742,413,1303,5,,2023-01-17T12:26:06
635,743,1130,667,5,,2023-07-11T02:10:52
636,744,949,363,5,,2023-10-01T04:19:07
637,746,1245,470,5,,2023-07-23T17:55:29
638,748,554,1310,3,,2023-04-02T15:17:54
639,749,8,1108,4,,2023-04-07T19:41:21
640,750,1054,1429,5,,2023-11-01T05:40:34
641,751,618,582,4,,2023-06-09T13:49:46
642,752,369,845,4,,2023-05-06T04:37:09
643,753,240,635,4,,2023-06-23T05:40:17
644,754,109,1303,5,,2023-06-28T22:39:29
645,755,1344,622,4,,2023-09-14T11:49:53
646,756,1244,1211,3,,2023-12-16T20:26:01
647,757,1250,976,5,,2023-12-27T07:49:15
648,758,756,1156,5,,2023-07-19T06:53:40
649,759,366,634,5,,2023-11-12T07:36:46
650,760,180,957,5,,2023-08-20T08:10:37
651,762,93,1310,4,,2023-05-18T17:50:45
652,763,95,1293,5,,2023-12-16T09:03:30
653,764,226,533,5,,2023-12-28T13:54:37
654,765,1286,1105,5,,2023-09-30T15:15:01
655,766,662,259,5,,2023-01-26T03:37:22
656,767,1343,1105,5,,2023-04-17T21:14:37
657,768,481,635,3,,2023-01-16T23:10:02
658,769,144,363,3,,2023-01-09T13:59:57
659,771,1010,631,5,,2023-06-08T07:25:36
660,774,1219,845,5,,2023-08-01T07:02:42
661,775,205,667,5,,2023-01-31T22:20:25
662,776,1146,635,5,,2023-11-09T13:10:57
663,777,191,1108,4,,2023-05-13T03:52:09
664,778,520,184,5,,2023-12-27T16:49:42
665,779,480,1,5,,2023-08-20T11:29:00
666,780,695,912,5,,2023-08-21T20:12:15
667,781,1235,731,5,,2023-03-11T11:56:32
668,782,32,22,5,,2023-11-04T00:03:18
669,783,1215,1211,5,,2023-10-31T21:49:07
670,784,808,319,5,,2023-02-20T19:16:05
671,785,1283,1094,5,,2023-05-15T18:30:35
672,786,960,363,5,,2023-12-09T06:49:59
673,787,375,667,5,,2023-10-03T09:53:22
674,788,1143,173,4,,2023-02-12T02:09:30
675,789,367,1311,5,,2023-08-20T06:51:22
676,790,311,631,5,,2023-02-13T01:49:05
677,791,818,845,5,,2023-07-26T17:36:06
678,792,491,1303,5,,2023-05-06T22:42:04
679,793,538,957,5,,2023-09-11T12:47:06
680,794,950,976,4,,2023-10-26T22:39:55
681,795,958,1211,5,,2023-12-16T23:37:00
682,796,1181,891,5,,2023-05-28T09:32:40
683,797,142,1094,4,,2023-11-01T11:49:55
684,799,1488,319,5,,2023-09-04T08:59:57
685,800,365,667,5,,2023-04-09T16:26:28
686,801,1139,912,4,,2023-09-25T08:58:12
687,802,1425,1108,5,,2023-04-04T13:37:13
688,803,818,622,5,,2023-08-30T14:42:55
689,804,1022,1310,5,,2023-10-01T01:38:28
690,805,1272,891,5,,2023-10-18T09:04:34
691,806,1208,319,5,,2023-02-10T02:12:29
692,807,1205,59,5,,2023-03-08T23:04:27
693,808,392,72,5,,2023-03-10T06:17:51
694,809,1430,1073,5,,2023-12-24T02:57:50
695,810,496,1073,5,,2023-04-23T09:11:30
696,811,1172,987,5,,2023-02-23T16:40:30
697,812,37,1224,5,,2023-11-21T09:50:13
698,813,99,363,5,,2023-06-18T02:47:43
699,814,1496,1,4,,2023-12-13T08:25:48
700,815,568,533,5,,2023-08-29T06:04:53
701,816,1201,635,5,,2023-06-07T09:17:48
702,817,1354,1311,5,,2023-02-15T22:47:34
703,818,770,1224,5,,2023-11-24T17:41:08
704,819,281,363,5,,2023-12-09T05:12:18
705,820,166,1073,5,,2023-11-28T23:10:56
706,821,248,1224,5,,2023-07-09T00:26:49
707,822,1374,1073,5,,2023-02-26T04:19:03
708,823,1282,936,4,,2023-05-10T19:56:53
709,824,1032,1,4,,2023-11-21T06:53:30
710,825,778,1293,5,,2023-11-19T12:53:48
711,829,194,908,4,,2023-08-12T01:26:55
712,830,170,750,5,,2023-12-08T19:22:16
713,831,421,799,4,,2023-01-13T18:16:46
714,832,662,1073,4,,2023-10-04T06:31:34
715,833,1182,1311,5,,2023-03-24T20:29:33
716,834,1330,319,5,,2023-10-07T23:45:39
717,835,149,799,5,,2023-04-11T03:06:40
718,836,764,1211,5,,2023-04-10T11:54:21
719,837,1162,363,5,,2023-01-16T03:00:24
720,839,102,558,5,,2023-05-10T17:03:08
721,840,21,1094,5,,2023-01-14T05:08:10
722,841,60,1106,4,,2023-08-22T01:22:45
723,842,624,905,5,,2023-06-22T21:43:36
724,843,493,1108,4,,2023-11-14T12:25:45
725,844,24,269,5,,2023-11-30T23:18:36
726,845,387,1124,5,,2023-11-06T21:27:39
727,846,211,845,5,,2023-06-22T00:50:15
728,847,776,987,5,,2023-01-11T21:40:52
729,848,1468,1310,5,,2023-02-16T00:44:47
730,849,601,470,5,,2023-01-28T23:15:09
731,850,514,912,5,,2023-09-24T10:33:48
732,851,1229,173,5,,2023-09-08T03:44:59
733,852,510,936,4,,2023-07-14T13:17:41
734,853,651,1310,5,,2023-09-29T10:14:12
735,854,738,1,5,,2023-01-05T07:08:57
736,855,1144,731,5,,2023-03-13T08:52:46
737,856,147,173,4,,2023-10-14T07:33:12
738,857,1357,845,5,,2023-07-30T02:51:52
739,858,969,558,5,,2023-10-20T22:00:57
740,859,186,269,5,,2023-08-19T11:15:00
741,860,299,1224,4,,2023-05-24T17:07:36
742,861,945,908,5,,2023-02-05T06:43:06
743,862,1406,269,5,,2023-01-27T05:38:48
744,863,1203,582,5,,2023-06-18T10:43:06
745,864,1000,269,3,,2023-10-01T09:39:52
746,867,1143,1284,3,,2023-08-31T20:01:28
747,868,764,1311,3,,2023-08-22T23:26:48
748,869,438,634,5,,2023-04-18T14:02:37
749,870,790,905,5,,2023-03-17T07:54:08
750,871,487,1,4,,2023-06-20T20:51:15
751,872,1459,750,5,,2023-01-29T18:26:11
752,873,459,908,5,,2023-11-01T22:13:17
753,874,428,908,5,,2023-06-13T00:54:55
754,876,606,533,5,,2023-10-24T08:22:01
755,877,399,905,5,,2023-03-29T06:46:22
756,878,247,507,3,,2023-04-25T18:37:28
757,879,1479,1108,3,,2023-04-14T13:15:23
758,880,1462,635,4,,2023-02-08T02:21:43
759,881,464,350,5,,2023-08-06T08:51:04
760,883,564,912,4,,2023-12-02T09:04:43
761,884,567,631,4,,2023-10-27T20:24:17
762,885,832,277,5,,2023-12-28T15:26:02
763,886,784,1342,5,,2023-07-27T23:08:42
764,887,846,1094,5,,2023-02-25T09:06:06
765,888,584,1284,5,,2023-04-04T01:41:32
766,889,112,1106,4,,2023-04-13T19:59:11
767,890,972,72,5,,2023-02-10T11:44:43
768,891,781,631,3,,2023-08-02T04:54:25
769,893,346,987,5,,2023-12-29T15:34:47
770,895,1340,184,5,,2023-05-19T16:40:20
771,896,1027,466,5,,2023-03-11T05:00:15
772,897,639,72,5,,2023-08-11T19:02:18
773,898,734,1124,3,,2023-10-03T10:07:17
774,899,520,1124,5,,2023-02-19T15:44:24
775,900,1474,533,5,,2023-11-13T10:08:57
776,901,1470,184,5,,2023-11-18T16:25:01
777,902,105,1073,5,,2023-06-28T07:17:33
778,903,1043,908,5,,2023-03-02T13:52:15
779,904,1046,1106,5,,2023-11-05T06:21:25
780,905,688,1211,5,,2023-10-20T17:30:28
781,906,326,1124,5,,2023-08-06T13:39:52
782,907,858,634,5,,2023-05-27T10:27:44
783,908,1017,622,5,,2023-04-06T00:15:46
784,909,1424,1108,5,,2023-03-30T23:32:29
785,910,1407,634,5,,2023-07-17T13:55:42
786,911,585,319,5,,2023-07-04T22:00:58
787,912,566,470,4,,2023-01-31T02:38:19
788,913,1260,59,5,,2023-08-18T11:58:35
789,914,335,1106,5,,2023-01-06T19:03:40
790,916,1027,72,5,,2023-02-01T00:53:57
791,918,1343,533,4,,2023-05-29T10:42:12
792,919,263,259,5,,2023-01-18T17:47:29
793,920,600,936,4,,2023-01-03T16:20:51
794,921,629,1311,5,,2023-06-23T22:08:29
795,922,748,1108,5,,2023-09-29T11:46:48
796,923,988,1211,5,,2023-01-31T17:16:43
797,924,991,631,5,,2023-01-04T02:18:53
798,925,165,1108,5,,2023-08-27T11:54:16
799,926,553,976,5,,2023-10-17T10:59:12
800,927,1282,1310,5,,2023-04-05T23:56:36
801,929,460,1311,5,,2023-09-17T19:51:18
802,930,1215,1211,5,,2023-02-20T03:18:40
803,931,785,558,3,,2023-07-03T13:18:56
804,932,60,259,5,,2023-12-15T10:58:20
805,933,756,1156,4,,2023-10-02T13:34:11
806,935,822,72,5,,2023-02-02T20:59:16
807,936,287,799,5,,2023-11-30T05:13:32
808,937,958,905,5,,2023-08-14T01:07:26
809,938,1387,1108,4,,2023-10-04T00:55:21
810,941,324,635,5,,2023-11-05T01:32:59
811,942,536,1105,5,,2023-07-01T22:21:00
812,944,165,1079,5,,2023-12-20T12:13:24
813,945,279,799,5,,2023-02-19T08:27:45
814,946,876,1,5,,2023-04-11T13:32:42
815,947,681,22,5,,2023-04-12T04:33:15
816,948,326,319,5,,2023-09-21T04:03:46
817,949,1244,319,5,,2023-09-25T05:41:16
818,951,1131,1224,5,,2023-07-19T10:22:08
819,952,1029,976,4,,2023-09-27T09:01:22
820,953,231,1293,5,,2023-02-09T15:16:46
821,954,316,259,4,,2023-02-13T21:08:50
822,955,412,750,5,,2023-10-13T19:51:47
823,956,1274,1310,4,,2023-12-25T06:06:39
824,957,1456,1124,5,,2023-01-28T17:24:48
825,958,441,269,5,,2023-12-07T20:34:25
826,959,761,1311,5,,2023-03-01T15:50:28
827,960,320,1310,5,,2023-04-22T00:12:56
828,961,674,1108,4,,2023-10-22T04:18:12
829,962,627,1106,4,,2023-10-24T16:37:19
830,963,226,72,5,,2023-09-12T06:17:29
831,964,375,259,5,,2023-02-06T15:37:36
832,965,851,957,5,,2023-12-14T01:21:50
833,967,516,1,5,,2023-05-02T19:42:39
834,968,298,905,5,,2023-12-28T05:48:17
835,969,535,891,5,,2023-03-26T06:14:47
836,970,325,22,4,,2023-10-23T07:07:19
837,971,1091,184,5,,2023-03-19T08:21:44
838,972,415,750,5,,2023-03-04T15:30:56
839,973,380,667,5,,2023-04-05T21:01:41
840,974,1405,533,5,,2023-08-08T06:09:10
841,975,926,1359,5,,2023-11-30T03:14:29
842,976,176,1303,3,,2023-05-11T14:09:14
843,977,842,1224,5,,2023-02-10T17:08:09
844,978,473,1124,5,,2023-12-15T15:36:39
845,979,1489,1342,5,,2023-06-07T16:58:33
846,980,1353,891,5,,2023-07-22T23:26:12
847,981,246,1224,5,,2023-12-23T14:34:20
848,982,1055,1079,5,,2023-10-13T05:20:48
849,983,1301,1124,5,,2023-08-12T05:08:20
850,984,576,1106,5,,2023-06-19T00:05:29
851,985,1316,1105,4,,2023-06-14T07:08:28
852,986,971,957,4,,2023-09-24T10:19:55
853,987,1081,350,4,,2023-11-08T18:32:52
854,988,1237,891,4,,2023-11-10T23:16:17
855,989,835,173,5,,2023-05-07T21:22:26
856,990,1138,1,4,,2023-04-09T03:37:12
857,991,89,558,3,,2023-07-07T09:04:26
858,993,1268,1124,5,,2023-09-08T12:32:43
859,995,342,1105,5,,2023-12-08T01:33:41
860,997,639,799,5,,2023-05-27T17:38:44
861,998,383,908,5,,2023-08-25T12:19:00
862,999,690,912,5,,2023-08-20T23:18:30
863,1000,459,582,5,,2023-03-06T13:36:16
864,1001,194,470,5,,2023-12-27T22:09:49
865,1002,1369,891,5,,2023-10-12T02:09:01
866,1003,360,466,5,,2023-11-23T21:22:43
867,1004,117,558,5,,2023-12-22T20:31:50
868,1005,452,1124,5,,2023-10-27T23:09:40
869,1006,1493,622,5,,2023-08-10T18:52:53
870,1007,1138,1342,5,,2023-03-28T07:38:42
871,1009,21,976,4,,2023-11-18T06:37:19
872,1010,478,936,5,,2023-11-12T10:01:09
873,1011,590,277,5,,2023-07-12T20:19:43
874,1012,1250,1094,5,,2023-08-12T13:04:14
875,1013,1246,319,5,,2023-01-12T06:32:08
876,1016,1194,912,3,,2023-11-16T23:31:00
877,1017,234,1,4,,2023-08-19T01:02:10
878,1018,291,957,5,,2023-07-25T09:06:29
879,1019,1236,1156,2,,2023-04-27T05:13:00
880,1021,1297,1293,4,,2023-11-21T00:11:59
881,1022,1219,712,5,,2023-11-25T12:42:31
882,1023,896,1310,5,,2023-03-22T16:25:42
883,1025,525,891,5,,2023-02-18T19:26:41
884,1026,695,22,3,,2023-07-27T18:41:06
885,1027,727,184,4,,2023-11-05T18:45:02
886,1028,850,1311,4,,2023-04-06T06:48:26
887,1029,914,507,4,,2023-05-23T10:12:35
888,1030,736,319,4,,2023-12-07T16:22:23
889,1031,506,936,5,,2023-07-08T19:24:50
890,1032,624,1079,5,,2023-07-22T10:28:32
891,1033,686,712,5,,2023-12-13T06:44:16
892,1034,4,1284,5,,2023-07-10T11:02:55
893,1036,1051,1429,4,,2023-04-12T00:34:58
894,1038,697,891,5,,2023-10-18T17:44:44
895,1039,252,319,5,,2023-02-11T01:00:25
896,1040,999,1211,5,,2023-09-11T04:14:39
897,1041,491,905,5,,2023-01-04T06:44:41
898,1043,1467,1310,4,,2023-11-22T18:55:40
899,1044,1025,905,4,,2023-08-28T06:55:25
900,1045,791,507,5,,2023-07-12T15:27:17
901,1046,110,799,5,,2023-03-16T17:41:27
902,1047,1477,987,3,,2023-03-07T23:27:44
903,1048,415,1105,5,,2023-07-31T04:25:50
904,1049,289,558,1,,2023-11-06T21:26:08
905,1050,339,507,5,,2023-02-12T09:27:03
906,1051,54,622,5,,2023-11-16T21:07:50
907,1052,145,936,2,,2023-11-20T23:41:47
908,1053,279,1079,5,,2023-05-21T00:32:53
909,1056,637,631,5,,2023-08-05T09:28:59
910,1057,1420,908,5,,2023-05-05T03:44:56
911,1058,876,731,5,,2023-07-06T00:20:09
912,1059,125,173,5,,2023-07-14T06:13:03
913,1061,1332,1284,5,,2023-11-20T17:54:06
914,1062,1221,1156,5,,2023-06-09T07:38:46
915,1063,1460,750,5,,2023-02-27T15:06:34
916,1064,525,319,5,,2023-04-24T06:46:19
917,1065,191,908,5,,2023-04-08T22:21:09
918,1066,970,750,3,,2023-11-19T23:49:07
919,1067,20,891,4,,2023-11-05T19:40:51
920,1068,1093,667,5,,2023-09-23T18:07:34
921,1070,655,259,5,,2023-01-08T01:24:01
922,1071,587,1105,5,,2023-06-09T16:07:37
923,1072,202,634,5,,2023-08-02T19:27:17
924,1073,292,987,5,,2023-03-28T09:57:39
925,1074,994,72,5,,2023-11-03T16:31:42
926,1075,19,976,5,,2023-02-03T21:00:08
927,1076,694,1124,5,,2023-08-08T05:16:22
928,1077,512,1156,3,,2023-02-25T16:01:44
929,1079,689,72,5,,2023-11-13T11:29:16
930,1082,962,173,4,,2023-07-17T20:00:23
931,1083,275,667,4,,2023-01-30T18:02:20
932,1084,169,1106,5,,2023-03-04T00:09:13
933,1085,1203,936,3,,2023-04-28T00:52:57
934,1086,233,259,3,,2023-02-03T17:48:10
935,1087,1223,319,5,,2023-03-08T19:57:08
936,1088,1046,533,5,,2023-03-17T22:48:45
937,1089,1441,1310,5,,2023-11-03T09:38:37
938,1090,858,731,5,,2023-12-03T09:37:07
939,1091,659,350,4,,2023-09-12T23:47:51
940,1092,10,22,5,,2023-04-04T02:23:43
941,1093,345,634,5,,2023-09-29T10:09:57
942,1094,30,59,3,,2023-04-26T15:51:40
943,1095,1389,1073,3,,2023-06-11T04:10:45
944,1096,109,631,5,,2023-07-17T00:58:40
945,1097,21,712,5,,2023-02-16T18:59:29
946,1098,942,1156,5,,2023-10-17T04:54:46
947,1099,1468,1303,4,,2023-02-13T03:14:50
948,1101,16,1079,5,,2023-11-07T00:29:19
949,1102,543,1106,5,,2023-12-04T03:32:34
950,1104,1452,466,5,,2023-05-19T11:02:20
951,1105,300,507,5,,2023-05-06T00:11:50
952,1106,1382,1156,5,,2023-10-25T19:51:06
953,1107,1230,1284,5,,2023-04-23T01:34:33
954,1108,483,799,5,,2023-02-27T05:35:44
955,1109,517,72,5,,2023-09-17T08:09:57
956,1111,1004,1359,5,,2023-08-03T07:40:15
957,1112,1197,1293,2,,2023-07-16T18:42:23
958,1113,340,72,2,,2023-10-13T04:40:24
959,1114,996,259,5,,2023-01-15T06:07:05
960,1115,556,845,5,,2023-09-11T08:20:14
961,1116,1129,1342,5,,2023-10-29T11:48:45
962,1117,1430,1079,5,,2023-05-29T21:05:33
963,1119,435,558,5,,2023-03-22T21:00:30
964,1120,1010,1094,5,,2023-01-21T05:48:37
965,1122,1008,350,5,,2023-08-13T08:40:07
966,1123,20,1108,5,,2023-03-16T12:12:26
967,1124,538,269,5,,2023-06-19T11:32:45
968,1125,1013,59,5,,2023-12-01T02:43:07
969,1126,158,1,5,,2023-06-30T12:19:35
970,1127,623,269,5,,2023-08-28T12:56:53
971,1128,900,1310,4,,2023-01-04T01:30:39
972,1129,563,1079,2,,2023-09-21T13:24:14
973,1130,169,1429,5,,2023-12-25T19:03:52
974,1131,388,731,5,,2023-12-23T01:32:05
975,1133,1286,72,4,,2023-02-19T09:51:53
976,1134,738,987,5,,2023-01-19T13:14:12
977,1135,1376,558,5,,2023-11-17T00:55:19
978,1136,792,1342,5,,2023-06-25T18:59:37
979,1137,771,845,4,,2023-06-10T07:33:08
980,1138,164,912,5,,2023-10-29T14:43:41
981,1139,75,1310,5,,2023-03-29T10:52:30
982,1140,1389,622,5,,2023-05-09T16:48:47
983,1141,1180,622,5,,2023-08-06T14:07:17
984,1142,903,1284,5,,2023-01-03T20:07:16
985,1143,571,507,4,,2023-03-04T19:14:53
986,1144,120,908,5,,2023-02-25T09:37:42
987,1145,33,277,5,,2023-03-12T18:58:53
988,1146,948,470,5,,2023-10-01T00:30:51
989,1147,1080,712,5,,2023-12-23T11:06:17
990,1149,295,582,4,,2023-08-14T23:58:37
991,1150,991,1094,5,,2023-02-19T06:20:33
992,1151,537,712,2,,2023-11-06T21:00:13
993,1152,916,1293,3,,2023-09-04T06:05:58
994,1153,1188,363,5,,2023-05-18T14:19:24
995,1154,762,750,5,,2023-07-24T18:46:53
996,1155,1015,1284,5,,2023-06-07T02:46:00
997,1157,224,891,5,,2023-03-13T05:04:19
998,1158,1253,845,5,,2023-04-08T20:30:47
999,1160,2,731,5,,2023-12-23T17:39:25
1000,1161,1014,1,5,,2023-04-21T17:35:06
1001,1162,1147,635,4,,2023-03-10T23:42:34
1002,1163,1478,799,4,,2023-06-13T02:44:27
1003,1164,117,936,5,,2023-06-19T07:11:44
1004,1165,984,1079,5,,2023-03-19T15:10:54
1005,1167,210,277,5,,2023-05-16T12:56:57
1006,1168,68,363,5,,2023-11-30T11:28:35
1007,1169,147,936,4,,2023-05-08T07:32:34
1008,1170,387,799,5,,2023-12-09T14:50:41
1009,1171,461,667,5,,2023-05-15T02:56:58
1010,1173,1096,363,5,,2023-10-13T00:51:13
1011,1174,370,507,5,,2023-06-01T18:44:29
1012,1175,1136,470,5,,2023-04-12T16:40:16
1013,1176,1113,731,5,,2023-04-18T02:44:39
1014,1178,1476,507,5,,2023-07-21T18:22:07
1015,1179,1479,269,4,,2023-08-13T00:53:06
1016,1180,498,912,5,,2023-06-09T23:15:44
1017,1181,1081,1359,5,,2023-03-24T01:15:00
1018,1182,388,1105,5,,2023-06-09T08:24:26
1019,1183,960,1303,5,,2023-09-09T06:53:31
1020,1184,878,59,5,,2023-04-29T08:09:21
1021,1185,52,750,5,,2023-11-24T17:16:31
1022,1186,895,845,5,,2023-09-29T22:09:10
1023,1187,130,845,5,,2023-01-28T02:26:48
1024,1188,1312,507,5,,2023-09-19T08:02:08
1025,1190,65,59,5,,2023-10-06T20:03:10
1026,1191,693,957,5,,2023-09-24T20:08:23
1027,1192,1273,1079,5,,2023-01-25T16:04:01
1028,1194,159,1224,5,,2023-10-09T10:47:58
1029,1195,573,1106,5,,2023-03-28T03:29:11
1030,1196,534,533,1,,2023-08-14T14:58:18
1031,1197,1273,259,5,,2023-06-10T03:05:01
1032,1198,139,1224,5,,2023-03-03T21:10:02
1033,1199,633,1,4,,2023-07-24T12:14:23
1034,1200,1345,667,5,,2023-02-04T12:13:14
1035,1201,816,908,5,,2023-03-08T14:29:26
1036,1202,1354,845,5,,2023-11-09T10:13:14
1037,1203,1111,466,5,,2023-11-15T23:16:34
1038,1204,864,1094,5,,2023-01-08T05:06:37
1039,1205,1213,1211,5,,2023-06-07T07:35:01
1040,1206,1467,957,3,,2023-01-17T07:45:07
1041,1207,933,319,5,,2023-05-23T14:46:28
1042,1208,1213,1211,5,,2023-07-13T13:44:44
1043,1210,1419,1079,5,,2023-02-22T09:16:05
1044,1211,153,1224,4,,2023-12-28T17:26:42
1045,1212,1282,319,5,,2023-10-13T01:36:30
1046,1213,1051,1211,5,,2023-08-26T06:09:27
1047,1216,142,319,3,,2023-04-29T10:35:48
1048,1218,923,987,5,,2023-05-08T02:02:28
1049,1219,1323,905,5,,2023-09-10T00:51:15
1050,1220,264,1311,5,,2023-11-18T07:06:28
1051,1221,1338,173,4,,2023-06-24T05:04:28
1052,1223,857,582,5,,2023-01-05T22:56:39
1053,1224,1225,845,3,,2023-09-15T14:03:11
1054,1225,1028,350,5,,2023-03-23T13:07:10
1055,1226,572,1293,5,,2023-06-17T11:34:33
1056,1228,1400,269,5,,2023-12-02T12:02:35
1057,1229,752,1303,5,,2023-01-01T13:54:02
1058,1230,843,634,5,,2023-09-09T02:52:53
1059,1231,661,908,5,,2023-07-29T13:24:54
1060,1232,1449,59,5,,2023-08-17T13:53:09
1061,1233,1159,1073,4,,2023-06-05T02:09:13
1062,1234,810,976,5,,2023-09-26T18:24:57
1063,1235,118,350,2,,2023-08-23T22:38:22
1064,1236,1072,631,4,,2023-08-24T00:22:08
1065,1237,469,507,5,,2023-02-05T16:21:30
1066,1238,846,1359,5,,2023-03-14T10:04:59
1067,1239,336,259,3,,2023-01-08T00:37:21
1068,1240,1484,319,4,,2023-01-23T00:35:49
1069,1242,280,1105,5,,2023-03-11T19:54:33
1070,1243,815,470,5,,2023-10-15T08:11:27
1071,1244,111,1429,5,,2023-04-02T20:24:38
1072,1245,1366,507,3,,2023-09-09T06:49:04
1073,1246,774,1284,5,,2023-01-10T01:17:22
1074,1247,1480,1094,3,,2023-05-23T09:36:39
1075,1248,985,1124,4,,2023-12-23T05:40:00
1076,1249,677,976,5,,2023-10-18T04:08:51
1077,1250,738,712,5,,2023-05-17T01:57:50
1078,1251,355,1094,5,,2023-11-05T11:05:55
1079,1252,295,957,5,,2023-07-30T09:35:34
1080,1254,1353,507,5,,2023-06-14T08:18:28
1081,1255,380,731,3,,2023-04-28T09:04:51
1082,1256,1447,622,3,,2023-05-05T05:27:29
1083,1257,1117,712,5,,2023-08-12T13:11:59
1084,1258,1179,1359,5,,2023-03-17T16:07:41
1085,1259,393,1359,5,,2023-10-17T18:06:54
1086,1260,1282,912,3,,2023-06-17T23:05:03
1087,1261,1452,1284,5,,2023-03-23T16:50:54
1088,1262,836,622,5,,2023-12-14T21:11:37
1089,1263,499,635,5,,2023-12-29T08:41:31
1090,1264,2,470,5,,2023-06-14T09:52:14
1091,1265,1050,1106,4,,2023-01-28T10:51:33
1092,1266,122,1211,5,,2023-05-06T16:17:24
1093,1267,833,319,5,,2023-04-21T10:18:48
1094,1268,430,470,5,,2023-06-10T20:32:14
1095,1270,81,712,4,,2023-07-03T16:07:13
1096,1271,778,1303,5,,2023-03-06T20:42:40
1097,1272,858,350,5,,2023-11-09T13:55:53
1098,1275,1074,363,4,,2023-01-14T08:37:38
1099,1276,926,976,5,,2023-03-26T01:45:24
1100,1277,220,558,5,,2023-08-28T04:56:13
1101,1278,1258,1156,5,,2023-10-01T02:21:23
1102,1279,1480,1293,4,,2023-01-25T22:32:03
1103,1280,1164,976,5,,2023-01-27T04:36:38
1104,1281,1369,912,5,,2023-06-05T16:24:27
1105,1282,909,466,4,,2023-06-22T08:57:41
1106,1283,1323,1211,5,,2023-03-01T21:13:28
1107,1284,209,1105,5,,2023-05-06T07:28:48
1108,1285,1113,1429,5,,2023-05-06T05:41:21
1109,1286,112,277,5,,2023-07-23T09:58:09
1110,1287,151,1105,5,,2023-05-29T14:38:32
1111,1289,90,631,5,,2023-01-25T16:08:37
1112,1290,1370,1105,5,,2023-01-24T14:32:12
1113,1292,324,1073,5,,2023-04-15T09:16:33
1114,1293,432,1124,5,,2023-10-20T15:21:53
