RideID,PassengerUserID,DriverUserID,DriverID,VehicleID,VehicleType,PickupDistrict,PickupStreet,DropoffDistrict,DropoffStreet,RequestedTime,StartTime,EndTime,DurationMin,DistanceKM,RawFare_BDT,DiscountPercent,DiscountAmount_BDT,FinalFare_BDT,CancellationFee_BDT,Commission_BDT,DriverEarning_BDT,PaymentMethod,PaymentStatus,RideStatus
105,164,631,47,47,Car Lite,Dhaka,Walton Avenue 111,Dhaka,Andrews Bazar 884,2023-09-17T09:48:25.310189,2023-09-17T09:51:41,2023-09-17T09:59:41,8,4.51,156.2,0,0,156.2,0,39.05,117.15,Pathao Pay,Paid,Completed
106,974,259,10,10,Bike,Dhaka,Cervantes Access Rd 333,Dhaka,Ray Road 776,2023-07-13T23:06:38.814873,2023-07-13T23:10:15,2023-07-13T23:13:15,3,1.11,39.1,0,0,39.1,0,9.78,29.32,Cash,Paid,Completed
107,1352,1211,29,29,Bike,Gazipur,Taylor Station Rd 19,Gazipur,Stewart Access Rd 670,2023-09-06T03:03:15.993574,2023-09-06T03:07:56,,1,0.33,29.3,0.144,4.23,0,0,0,0,N/A,NoCharge,CancelledByDriver
108,32,912,24,24,Bike,Dhaka,Burgess Access Rd 120,Dhaka,Reid Avenue 855,2023-11-13T00:54:30.773053,2023-11-13T00:58:23,,8,2.6,59,0.255,15.03,5.9,5.9,1.48,4.42,CancellationCharge,CancellationCharge,CancelledByPassenger
109,869,1124,23,23,Bike,Dhaka,Lane Road 673,Dhaka,Foley Access Rd 297,2023-05-17T18:46:02.275284,2023-05-17T18:50:47,2023-05-17T18:59:47,9,3.29,66.9,0,0,66.9,0,16.73,50.17,Cash,Paid,Completed
110,1155,363,28,28,Car Lite,Dhaka,Smith Street 121,Dhaka,Wells Road 853,2023-05-29T04:23:03.597150,2023-05-29T04:25:40,2023-05-29T04:27:40,2,0.91,72.2,0,0,72.2,0,18.05,54.15,Cash,Paid,Completed
111,210,507,6,6,Bike,Gazipur,Anderson Highway 28,Gazipur,Romero Avenue 94,2023-11-09T23:49:49.675456,2023-11-09T23:54:10,2023-11-10T00:22:10,28,9.68,149.8,0,0,149.8,0,37.45,112.35,Cash,Paid,Completed
112,446,72,15,15,Bike,Gazipur,West Lane 845,Gazipur,Cobb Lane 399,2023-10-29T16:59:28.291166,2023-10-29T17:02:55,2023-10-29T17:03:55,1,0.33,29.3,0.167,4.9,24.4,0,6.1,18.3,Cash,Paid,Completed
113,1496,319,51,51,Car Lite,Chattogram,Watts Road 739,Chattogram,White Street 389,2023-10-15T20:01:38.159706,2023-10-15T20:02:49,2023-10-15T20:08:49,6,3.24,126.8,0.215,27.22,99.58,0,24.89,74.69,Cash,Paid,Completed
114,878,799,3,3,Bike,Dhaka,Campbell Bazar 512,Dhaka,Jones Highway 600,2023-01-07T00:38:52.157345,2023-01-07T00:45:02,2023-01-07T00:46:02,1,0.37,29.7,0,0,29.7,0,7.42,22.28,Cash,Paid,Completed
115,511,1073,36,36,Bike,Sylhet,Rivers Street 195,Sylhet,Rollins Access Rd 580,2023-06-01T23:40:56.372601,2023-06-01T23:45:42,,18,6.07,103.7,0,0,0,0,0,0,N/A,NoCharge,CancelledByPassenger
116,335,363,28,28,Car Lite,Dhaka,Travis Road 6,Dhaka,Burgess Station Rd 569,2023-03-31T16:41:28.881562,2023-03-31T16:47:30,2023-03-31T16:55:30,8,4.01,146.2,0,0,146.2,0,36.55,109.65,Pathao Pay,Paid,Completed
117,336,1108,21,21,Bike,Chattogram,Pugh Access Rd 791,Chattogram,Morales Avenue 371,2023-03-21T03:07:59.908529,2023-03-21T03:12:17,,9,2.63,60.3,0,0,0,0,0,0,N/A,NoCharge,CancelledByDriver
118,964,712,41,41,Bike,Chattogram,Johnson Road 465,Chattogram,Jones Station Rd 70,2023-09-03T05:57:11.656664,2023-09-03T06:01:23,2023-09-03T06:09:23,8,2.79,60.9,0,0,60.9,0,15.22,45.68,Cash,Paid,Completed
119,802,533,50,50,Bike,Dhaka,Smith Lane 150,Dhaka,Brock Highway 674,2023-04-12T03:47:27.955748,2023-04-12T03:50:49,2023-04-12T03:51:49,1,0.35,29.5,0.165,4.86,24.64,0,6.16,18.48,Cash,Paid,Completed
120,382,507,6,6,Bike,Dhaka,Smith Station Rd 99,Dhaka,Jordan Access Rd 379,2023-01-31T01:11:49.756222,2023-01-31T01:14:49,2023-01-31T01:17:49,3,1,38,0,0,38,0,9.5,28.5,Cash,Paid,Completed
121,1033,712,41,41,Bike,Dhaka,Glass Station Rd 280,Dhaka,Wells Lane 384,2023-01-30T15:12:44.810917,2023-01-30T15:17:08,2023-01-30T15:18:08,1,0.38,29.8,0,0,29.8,0,7.45,22.35,Cash,Paid,Completed
122,1206,712,41,41,Bike,Dhaka,Thomas Street 197,Dhaka,Jones Avenue 596,2023-08-24T14:20:27.982130,2023-08-24T14:25:59,2023-08-24T14:27:59,2,0.7,34,0.137,4.65,29.35,0,7.34,22.01,Card,Paid,Completed
123,538,908,8,8,Bike,Dhaka,Jenkins Station Rd 57,Dhaka,David Access Rd 652,2023-03-16T21:24:20.643119,2023-03-16T21:26:53,2023-03-16T21:39:53,13,4.38,81.8,0.141,11.55,70.25,0,17.56,52.69,Pathao Pay,Paid,Completed
124,1471,1284,9,9,Bike,Dhaka,Garrison Street 162,Dhaka,King Access Rd 149,2023-04-14T22:04:36.968034,2023-04-14T22:07:28,2023-04-14T22:33:28,26,8.33,134.3,0.227,30.49,103.81,0,25.95,77.86,Cash,Paid,Completed
125,1088,1429,26,26,Car Lite,Dhaka,George Road 346,Dhaka,Rodriguez Station Rd 689,2023-12-25T04:50:06.575191,2023-12-25T04:54:26,2023-12-25T05:03:26,9,5.53,178.6,0.148,26.47,152.13,0,38.03,114.1,Cash,Paid,Completed
126,434,631,47,47,Car Lite,Dhaka,Simmons Road 638,Dhaka,Porter Avenue 307,2023-07-09T10:50:26.047298,2023-07-09T10:55:18,2023-07-09T11:20:18,25,12.29,345.8,0,0,345.8,0,86.45,259.35,Cash,Paid,Completed
127,911,350,13,13,Bike,Chattogram,Lowe Access Rd 185,Chattogram,Chung Access Rd 281,2023-08-09T06:06:43.838491,2023-08-09T06:08:48,2023-08-09T06:11:48,3,1.08,38.8,0,0,38.8,0,9.7,29.1,Card,Paid,Completed
128,1375,1156,34,34,Bike,Dhaka,Salazar Highway 802,Dhaka,Baker Avenue 434,2023-05-17T19:07:46.553589,2023-05-17T19:14:20,2023-05-17T20:12:20,58,19.03,273.3,0,0,273.3,0,68.33,204.97,Cash,Paid,Completed
129,1399,912,24,24,Bike,Dhaka,Jones Street 15,Dhaka,Douglas Street 4,2023-05-25T10:52:42.082639,2023-05-25T10:57:30,2023-05-25T11:12:30,15,5.19,91.9,0,0,91.9,0,22.98,68.92,Cash,Paid,Completed
130,1279,59,14,14,Car Lite,Dhaka,Nguyen Street 716,Dhaka,Schwartz Access Rd 824,2023-07-24T18:21:27.193502,2023-07-24T18:26:29,2023-07-24T18:27:29,1,0.46,61.2,0,0,61.2,0,15.3,45.9,Card,Paid,Completed
131,893,466,44,44,Car Plus,Gazipur,Edwards Station Rd 764,Gazipur,Case Avenue 697,2023-10-21T16:16:52.432990,2023-10-21T16:18:21,2023-10-21T16:19:21,1,0.67,98.1,0.08,7.83,90.27,0,22.57,67.7,Cash,Paid,Completed
132,1227,1342,2,2,Car Lite,Dhaka,Hopkins Highway 201,Dhaka,Hernandez Highway 574,2023-04-21T16:39:05.701184,2023-04-21T16:44:11,2023-04-21T16:55:11,11,5.56,183.2,0,0,183.2,0,45.8,137.4,Cash,Paid,Completed
133,1123,799,3,3,Bike,Dhaka,Miller Access Rd 192,Dhaka,Hernandez Highway 574,2023-05-12T00:38:25.968039,2023-05-12T00:42:05,2023-05-12T00:45:05,3,1.04,38.4,0,0,38.4,0,9.6,28.8,Cash,Paid,Completed
134,101,1429,26,26,Car Lite,Dhaka,Williams Avenue 731,Dhaka,Mullen Street 504,2023-04-26T21:38:18.953300,2023-04-26T21:41:52,2023-04-26T22:00:52,19,9.97,287.4,0,0,287.4,0,71.85,215.55,Card,Paid,Completed
135,217,1342,2,2,Car Lite,Gazipur,Butler Street 204,Gazipur,Walls Access Rd 781,2023-03-28T23:53:41.571833,2023-03-28T23:57:54,2023-03-28T23:58:54,1,0.46,61.2,0,0,61.2,0,15.3,45.9,Cash,Paid,Completed
136,782,22,53,53,Bike,Chattogram,Donovan Avenue 478,Chattogram,Ferrell Street 59,2023-12-17T15:23:21.148008,2023-12-17T15:27:25,2023-12-17T15:32:25,5,1.68,46.8,0,0,46.8,0,11.7,35.1,Cash,Paid,Completed
137,158,731,17,17,Bike,Gazipur,Rodriguez Lane 238,Gazipur,Fowler Station Rd 45,2023-05-08T21:31:06.609659,2023-05-08T21:34:06,2023-05-08T21:35:06,1,0.32,29.2,0,0,29.2,0,7.3,21.9,Cash,Paid,Completed
138,1243,1105,27,27,Bike,Gazipur,Thompson Road 432,Gazipur,Rodriguez Lane 182,2023-09-05T08:20:47.428042,2023-09-05T08:22:20,2023-09-05T08:30:20,8,2.64,59.4,0,0,59.4,0,14.85,44.55,Cash,Paid,Completed
139,1025,72,15,15,Bike,Dhaka,Hawkins Street 51,Dhaka,Arroyo Access Rd 412,2023-02-05T15:34:01.538750,2023-02-05T15:37:55,2023-02-05T15:50:55,13,3.77,75.7,0,0,75.7,0,18.93,56.77,Cash,Paid,Completed
140,158,1293,32,32,Bike,Chattogram,Lopez Road 647,Chattogram,Alvarez Road 288,2023-01-24T09:38:26.843758,2023-01-24T09:43:42,2023-01-24T10:15:42,32,9.39,150.9,0,0,150.9,0,37.73,113.17,Cash,Paid,Completed
141,1256,845,49,49,Bike,Dhaka,Short Station Rd 694,Dhaka,Miller Station Rd 245,2023-07-24T21:57:33.741688,2023-07-24T22:00:16,2023-07-24T22:03:16,3,1.14,39.4,0.083,3.25,36.15,0,9.04,27.11,Card,Paid,Completed
142,1090,350,13,13,Bike,Gazipur,Taylor Station Rd 19,Gazipur,Travis Avenue 109,2023-10-30T22:15:29.820431,2023-10-30T22:19:23,,8,2.63,59.3,0,0,0,0,0,0,N/A,NoCharge,CancelledByPassenger
143,232,1359,16,16,Bike,Gazipur,Williams Road 622,Gazipur,Bishop Road 681,2023-01-07T10:31:52.438456,2023-01-07T10:36:38,2023-01-07T10:48:38,12,3.96,76.6,0,0,76.6,0,19.15,57.45,Cash,Paid,Completed
144,915,1303,33,33,Bike,Dhaka,Cantrell Highway 323,Dhaka,Massey Station Rd 474,2023-05-10T14:37:14.756543,2023-05-10T14:40:39,2023-05-10T14:48:39,8,2.44,57.4,0.212,12.18,45.22,0,11.3,33.92,Pathao Pay,Paid,Completed
145,374,1094,39,39,Bike,Dhaka,Ford Lane 15,Dhaka,Perez Station Rd 205,2023-04-18T03:46:33.186615,2023-04-18T03:48:50,2023-04-18T04:11:50,23,7.45,122.5,0,0,122.5,0,30.62,91.88,Card,Paid,Completed
146,1225,667,18,18,Bike,Gazipur,Young Street 716,Gazipur,Robertson Avenue 407,2023-04-03T17:24:34.390252,2023-04-03T17:28:15,2023-04-03T17:32:15,4,1.2,41,0,0,41,0,10.25,30.75,Cash,Paid,Completed
147,1471,667,18,18,Bike,Chattogram,Perez Access Rd 654,Chattogram,Robinson Highway 689,2023-07-12T07:15:19.599053,2023-07-12T07:20:03,2023-07-12T08:24:03,64,20.71,296.1,0,0,296.1,0,74.03,222.07,Pathao Pay,Paid,Completed
148,1326,936,31,31,Car Lite,Gazipur,Jones Bazar 326,Gazipur,Schmidt Station Rd 647,2023-10-15T00:42:58.103397,2023-10-15T00:49:30,2023-10-15T00:59:30,10,4.74,164.8,0.097,15.96,148.84,0,37.21,111.63,Pathao Pay,Paid,Completed
149,907,558,22,22,Bike,Chattogram,Hernandez Access Rd 526,Chattogram,Jensen Avenue 141,2023-01-09T02:02:42.015978,2023-01-09T02:07:13,,2,0.75,34.5,0,0,0,0,0,0,N/A,NoCharge,CancelledByPassenger
150,97,22,53,53,Bike,Dhaka,Knight Station Rd 563,Dhaka,Ramirez Bazar 166,2023-01-07T18:00:35.738600,2023-01-07T18:05:39,,1,0.37,29.7,0.087,2.57,2.97,2.97,0.74,2.23,CancellationCharge,CancellationCharge,CancelledByDriver
151,1041,750,48,48,Bike,Dhaka,Baker Highway 771,Dhaka,Clark Station Rd 808,2023-05-17T05:25:48.718199,2023-05-17T05:30:58,2023-05-17T05:48:58,18,5.98,102.8,0.138,14.2,88.6,0,22.15,66.45,Pathao Pay,Paid,Completed
152,1267,936,31,31,Car Lite,Gazipur,Simmons Station Rd 881,Gazipur,West Lane 774,2023-02-13T18:56:37.449263,2023-02-13T19:00:33,2023-02-13T19:09:33,9,4.2,152,0,0,152,0,38,114,Cash,Paid,Completed
153,300,1124,23,23,Bike,Chattogram,Jimenez Street 146,Chattogram,Erickson Road 847,2023-07-13T08:02:01.065609,2023-07-13T08:07:57,2023-07-13T08:08:57,1,0.35,29.5,0.072,2.13,27.37,0,6.84,20.53,Card,Paid,Completed
154,1335,466,44,44,Car Plus,Sylhet,Smith Access Rd 601,Sylhet,Ramirez Highway 689,2023-07-31T14:54:57.200604,2023-07-31T14:59:20,2023-07-31T15:00:20,1,0.73,99.9,0,0,99.9,0,24.98,74.92,Cash,Paid,Completed
155,702,1429,26,26,Car Lite,Dhaka,Wheeler Access Rd 65,Dhaka,Bennett Road 635,2023-08-17T19:14:51,2023-08-17T19:15:21,,7,3.4,132,0,0,0,0,0,0,N/A,NoCharge,CancelledByDriver
156,736,976,19,19,Bike,Dhaka,Robinson Lane 535,Dhaka,Rodriguez Lane 375,2023-02-12T18:56:39.171140,2023-02-12T19:03:02,2023-02-12T19:29:02,26,9.78,148.8,0,0,148.8,0,37.2,111.6,Cash,Paid,Completed
157,1188,1106,43,43,Bike,Dhaka,Kelley Road 669,Dhaka,Lyons Avenue 880,2023-03-05T03:32:43.546137,2023-03-05T03:36:19,2023-03-05T03:50:19,14,4.26,81.6,0,0,81.6,0,20.4,61.2,Cash,Paid,Completed
158,3,634,4,4,Bike,Dhaka,Gallagher Road 781,Dhaka,George Bazar 675,2023-04-08T15:26:36.955898,2023-04-08T15:31:47,2023-04-08T15:38:47,7,2.52,57.2,0,0,57.2,0,14.3,42.9,Cash,Paid,Completed
159,415,363,28,28,Car Lite,Dhaka,Williams Road 214,Dhaka,Scott Access Rd 642,2023-08-16T06:36:21.015652,2023-08-16T06:41:26,2023-08-16T06:42:26,1,0.45,61,0,0,61,0,15.25,45.75,Cash,Paid,Completed
160,1269,957,20,20,Bike,Gazipur,Taylor Street 258,Gazipur,Zhang Road 176,2023-03-09T07:14:05.656345,2023-03-09T07:17:29,,1,0.34,29.4,0.195,5.72,0,0,0,0,N/A,NoCharge,CancelledByDriver
161,421,957,20,20,Bike,Dhaka,Graham Highway 694,Dhaka,Ramos Avenue 329,2023-04-29T10:40:30.039583,2023-04-29T10:46:10,2023-04-29T11:09:10,23,7.96,127.6,0,0,127.6,0,31.9,95.7,Pathao Pay,Paid,Completed
162,1476,1108,21,21,Bike,Dhaka,Moran Highway 308,Dhaka,Pena Bazar 579,2023-07-15T15:48:51.375557,2023-07-15T15:53:51,2023-07-15T16:06:51,13,4.3,81,0,0,81,0,20.25,60.75,Cash,Paid,Completed
163,892,507,6,6,Bike,Dhaka,Oliver Highway 171,Dhaka,Pearson Avenue 598,2023-10-21T12:59:29.564427,2023-10-21T13:05:34,,1,0.36,29.6,0,0,0,0,0,0,N/A,NoCharge,CancelledByDriver
164,265,1429,26,26,Car Lite,Chattogram,Stone Street 573,Chattogram,May Access Rd 457,2023-09-18T05:28:56.451353,2023-09-18T05:35:28,2023-09-18T05:36:28,1,0.55,63,0.064,4.01,58.99,0,14.75,44.24,Pathao Pay,Paid,Completed
165,614,1311,37,37,Bike,Dhaka,Garcia Street 385,Dhaka,Allen Street 18,2023-07-06T23:33:26.596025,2023-07-06T23:36:21,2023-07-07T00:05:21,29,8.46,138.6,0,0,138.6,0,34.65,103.95,Pathao Pay,Paid,Completed
166,1051,1284,9,9,Bike,Dhaka,Hess Highway 55,Dhaka,Butler Road 288,2023-03-28T19:33:24.497012,2023-03-28T19:34:37,2023-03-28T19:52:37,18,6.9,112,0.207,23.19,88.81,0,22.2,66.61,Pathao Pay,Paid,Completed
167,424,908,8,8,Bike,Chattogram,Juarez Lane 867,Chattogram,Burnett Bazar 418,2023-01-27T01:42:30.533013,2023-01-27T01:48:33,2023-01-27T02:02:33,14,4.31,82.1,0,0,82.1,0,20.52,61.58,Cash,Paid,Completed
168,1027,1079,12,12,Bike,Dhaka,Figueroa Road 528,Dhaka,Gregory Access Rd 491,2023-11-15T13:24:45.972520,2023-11-15T13:28:46,,1,0.31,29.1,0,0,0,0,0,0,N/A,NoCharge,CancelledByDriver
169,391,259,10,10,Bike,Chattogram,Fritz Bazar 771,Chattogram,Henry Avenue 450,2023-11-14T21:22:25.266206,2023-11-14T21:26:23,2023-11-14T22:11:23,45,15.08,220.8,0.17,37.56,183.24,0,45.81,137.43,Cash,Paid,Completed
170,1421,667,18,18,Bike,Dhaka,Gibson Lane 496,Dhaka,Mercer Road 117,2023-06-01T22:05:58.747905,2023-06-01T22:08:52,,52,15.98,236.8,0,0,0,0,0,0,N/A,NoCharge,CancelledByPassenger
171,1200,277,25,25,Bike,Dhaka,Ward Station Rd 35,Dhaka,Walton Avenue 111,2023-01-05T06:38:57.731456,2023-01-05T06:42:37,2023-01-05T06:53:37,11,3.89,74.9,0,0,74.9,0,18.73,56.17,Card,Paid,Completed
172,973,667,18,18,Bike,Dhaka,Hebert Road 794,Dhaka,Summers Bazar 340,2023-01-04T12:56:29.488657,2023-01-04T13:00:18,,1,0.37,29.7,0,0,0,0,0,0,N/A,NoCharge,CancelledByPassenger
173,1089,470,5,5,Car Lite,Dhaka,Hull Bazar 22,Dhaka,Hawkins Lane 17,2023-03-09T18:22:29.710934,2023-03-09T18:25:43,,34,17.77,473.4,0,0,0,0,0,0,N/A,NoCharge,CancelledByDriver
174,834,470,5,5,Car Lite,Chattogram,Williams Highway 133,Chattogram,Young Road 465,2023-12-22T19:10:58.594326,2023-12-22T19:13:49,2023-12-22T19:23:49,10,5.45,179,0,0,179,0,44.75,134.25,Cash,Paid,Completed
175,1403,1156,34,34,Bike,Gazipur,Kennedy Avenue 756,Gazipur,Zhang Road 176,2023-04-11T16:04:46.260903,2023-04-11T16:09:41,2023-04-11T16:14:41,5,1.83,48.3,0,0,48.3,0,12.07,36.23,Cash,Paid,Completed
176,489,582,7,7,Bike,Chattogram,Ferguson Station Rd 694,Chattogram,Ross Road 735,2023-09-16T08:35:56.131399,2023-09-16T08:40:54,2023-09-16T08:42:54,2,0.66,33.6,0,0,33.6,0,8.4,25.2,Pathao Pay,Paid,Completed
177,369,631,47,47,Car Lite,Dhaka,Brady Road 325,Dhaka,Watson Access Rd 303,2023-12-13T14:25:59.821167,2023-12-13T14:26:59,2023-12-13T14:30:59,4,2.12,100.4,0,0,100.4,0,25.1,75.3,Cash,Paid,Completed
178,1485,1211,29,29,Bike,Dhaka,Hunter Lane 124,Dhaka,Brown Bazar 644,2023-05-27T15:38:42.724567,2023-05-27T15:45:24,,34,9.76,156.6,0,0,15.66,15.66,3.92,11.74,CancellationCharge,CancellationCharge,CancelledByDriver
179,425,750,48,48,Bike,Dhaka,James Lane 401,Dhaka,Lopez Lane 220,2023-03-04T22:44:44.029535,2023-03-04T22:47:03,2023-03-04T23:26:03,39,13.57,199.7,0.29,57.9,141.8,0,35.45,106.35,Cash,Paid,Completed
180,763,533,50,50,Bike,Gazipur,Hamilton Highway 105,Gazipur,Rogers Lane 400,2023-06-08T11:00:41.572632,2023-06-08T11:05:26,2023-06-08T11:43:26,38,13.54,198.4,0.221,43.77,154.63,0,38.66,115.97,Card,Paid,Completed
181,437,1311,37,37,Bike,Dhaka,Brown Avenue 783,Dhaka,Willis Access Rd 743,2023-11-18T09:31:15.713171,2023-11-18T09:33:53,2023-11-18T09:40:53,7,2.42,56.2,0.067,3.75,52.45,0,13.11,39.34,Cash,Paid,Completed
182,268,319,51,51,Car Lite,Dhaka,Berry Access Rd 500,Dhaka,Chapman Road 572,2023-07-20T21:01:10.223604,2023-07-20T21:05:24,,8,3.87,143.4,0.2,28.73,0,0,0,0,N/A,NoCharge,CancelledByDriver
183,530,277,25,25,Bike,Dhaka,Moyer Lane 59,Dhaka,Deleon Station Rd 236,2023-10-01T02:56:50.559380,2023-10-01T02:58:56,2023-10-01T03:02:56,4,1.25,41.5,0,0,41.5,0,10.38,31.12,Cash,Paid,Completed
184,846,635,40,40,Bike,Dhaka,Burgess Avenue 92,Dhaka,Yang Highway 722,2023-01-22T23:53:35.750223,2023-01-22T23:59:58,,7,2.47,56.7,0,0,0,0,0,0,N/A,NoCharge,CancelledByDriver
185,893,731,17,17,Bike,Dhaka,Calhoun Lane 619,Dhaka,Rasmussen Street 92,2023-03-19T20:51:18.558282,2023-03-19T20:54:01,2023-03-19T20:57:01,3,0.89,36.9,0,0,36.9,0,9.22,27.68,Card,Paid,Completed
186,1047,470,5,5,Car Lite,Dhaka,Hall Lane 406,Dhaka,Nelson Access Rd 704,2023-11-09T21:12:40.989135,2023-11-09T21:18:53,,1,0.56,63.2,0.295,18.66,0,0,0,0,N/A,NoCharge,CancelledByDriver
187,274,667,18,18,Bike,Dhaka,Perry Bazar 284,Dhaka,Ryan Avenue 731,2023-10-08T21:50:55.595669,2023-10-08T21:55:19,,5,1.67,46.7,0,0,0,0,0,0,N/A,NoCharge,CancelledByDriver
188,414,891,35,35,Bike,Dhaka,Leonard Bazar 457,Dhaka,Pierce Road 852,2023-08-25T04:11:48.717115,2023-08-25T04:15:55,2023-08-25T04:19:55,4,1.54,44.4,0,0,44.4,0,11.1,33.3,Cash,Paid,Completed
189,264,363,28,28,Car Lite,Dhaka,Thompson Street 876,Dhaka,Edwards Station Rd 861,2023-09-30T08:53:14.916234,2023-09-30T08:56:31,2023-09-30T08:57:31,1,0.46,61.2,0,0,61.2,0,15.3,45.9,Cash,Paid,Completed
190,502,72,15,15,Bike,Gazipur,Anderson Road 67,Gazipur,Gonzalez Street 339,2023-02-05T17:20:37.257169,2023-02-05T17:24:59,2023-02-05T18:15:59,51,17.27,248.7,0,0,248.7,0,62.17,186.53,Pathao Pay,Paid,Completed
191,33,631,47,47,Car Lite,Sylhet,Rivers Street 195,Sylhet,Roberts Station Rd 140,2023-04-08T01:22:30.223363,2023-04-08T01:26:44,2023-04-08T01:38:44,12,5.62,186.4,0.137,25.61,160.79,0,40.2,120.59,Cash,Paid,Completed
192,842,936,31,31,Car Lite,Dhaka,Garcia Lane 102,Dhaka,Obrien Bazar 176,2023-09-13T09:03:31.187829,2023-09-13T09:06:58,,1,0.46,61.2,0,0,0,0,0,0,N/A,NoCharge,CancelledByAccident
193,464,1211,29,29,Bike,Gazipur,Davis Street 46,Gazipur,Simmons Station Rd 881,2023-10-04T22:49:48.988285,2023-10-04T22:53:21,2023-10-04T23:06:21,13,4.57,83.7,0.273,22.87,60.83,0,15.21,45.62,Cash,Paid,Completed
194,870,905,46,46,Bike,Dhaka,Davis Street 516,Dhaka,Wright Access Rd 200,2023-08-30T12:10:32.618354,2023-08-30T12:15:54,2023-08-30T12:27:54,12,3.99,76.9,0,0,76.9,0,19.23,57.67,Pathao Pay,Paid,Completed
195,444,908,8,8,Bike,Chattogram,Salinas Station Rd 617,Chattogram,Lee Highway 30,2023-05-25T14:51:58.883684,2023-05-25T14:55:34,2023-05-25T15:04:34,9,2.9,63,0,0,63,0,15.75,47.25,Cash,Paid,Completed
196,638,22,53,53,Bike,Dhaka,Martin Access Rd 620,Dhaka,Hebert Road 794,2023-02-02T19:30:40.541241,2023-02-02T19:32:04,2023-02-02T19:54:04,22,7.21,119.1,0,0,119.1,0,29.77,89.33,Cash,Paid,Completed
197,915,891,35,35,Bike,Dhaka,Brock Highway 674,Dhaka,Hernandez Street 382,2023-01-21T07:01:54.114494,2023-01-21T07:05:42,2023-01-21T07:43:42,38,11.01,173.1,0.238,41.25,131.85,0,32.96,98.89,Cash,Paid,Completed
198,921,363,28,28,Car Lite,Chattogram,Young Lane 485,Chattogram,Garcia Bazar 241,2023-10-31T22:25:02.196513,2023-10-31T22:28:43,2023-10-31T22:46:43,18,10.07,287.4,0.077,22.22,265.18,0,66.3,198.88,Cash,Paid,Completed
199,1139,1224,30,30,Bike,Dhaka,Wilson Lane 114,Dhaka,King Street 344,2023-06-14T14:23:27.726779,2023-06-14T14:25:43,,16,5.35,94.5,0,0,0,0,0,0,N/A,NoCharge,CancelledByDriver
200,1452,667,18,18,Bike,Dhaka,Stevenson Bazar 118,Dhaka,Young Highway 695,2023-02-03T05:12:31.388823,2023-02-03T05:15:40,2023-02-03T05:21:40,6,1.87,49.7,0.119,5.89,43.81,0,10.95,32.86,Cash,Paid,Completed
201,1294,173,1,1,Bike,Chattogram,Edwards Bazar 697,Chattogram,Tate Access Rd 216,2023-02-18T06:33:57.307895,2023-02-18T06:37:11,2023-02-18T06:40:11,3,0.99,37.9,0.059,2.25,35.65,0,8.91,26.74,Cash,Paid,Completed
202,124,1310,38,38,Car Plus,Dhaka,Owens Access Rd 274,Dhaka,Jackson Street 14,2023-12-31T14:28:06.026880,2023-12-31T14:34:10,2023-12-31T14:37:10,3,2.3,153,0,0,153,0,38.25,114.75,Cash,Paid,Completed
203,480,712,41,41,Bike,Dhaka,Gomez Lane 146,Dhaka,Campos Lane 585,2023-03-09T18:19:35.662434,2023-03-09T18:24:51,2023-03-09T19:04:51,40,14.9,214,0.229,49.08,164.92,0,41.23,123.69,Cash,Paid,Completed
204,749,891,35,35,Bike,Dhaka,Hunter Station Rd 116,Dhaka,Mitchell Lane 583,2023-10-06T23:07:36.441359,2023-10-06T23:13:16,,2,0.61,33.1,0.177,5.85,3.31,3.31,0.83,2.48,CancellationCharge,CancellationCharge,CancelledByAccident
205,1214,912,24,24,Bike,Dhaka,Conner Lane 554,Dhaka,Williams Avenue 190,2023-11-19T00:02:47.834390,2023-11-19T00:07:29,2023-11-19T00:29:29,22,8.48,131.8,0.132,17.35,114.45,0,28.61,85.84,Pathao Pay,Paid,Completed
206,794,936,31,31,Car Lite,Gazipur,Warner Road 143,Gazipur,Davis Street 46,2023-04-25T04:49:21.772256,2023-04-25T04:51:58,,1,0.51,62.2,0.283,17.58,0,0,0,0,N/A,NoCharge,CancelledByPassenger
207,664,1303,33,33,Bike,Dhaka,Brown Avenue 197,Dhaka,Moore Bazar 427,2023-10-05T23:22:06.330937,2023-10-05T23:26:27,2023-10-05T23:41:27,15,5.09,90.9,0.258,23.42,67.48,0,16.87,50.61,Cash,Paid,Completed
208,1383,507,6,6,Bike,Chattogram,Rivera Road 775,Chattogram,Delgado Avenue 520,2023-01-31T00:33:26.209661,2023-01-31T00:35:41,2023-01-31T00:54:41,19,6.76,111.6,0,0,111.6,0,27.9,83.7,Cash,Paid,Completed
209,1404,1156,34,34,Bike,Chattogram,Ross Road 735,Chattogram,Clark Street 61,2023-07-22T01:50:04.436597,2023-07-22T01:52:58,2023-07-22T02:01:58,9,3.2,66,0.111,7.31,58.69,0,14.67,44.02,Pathao Pay,Paid,Completed
210,243,184,45,45,Bike,Dhaka,Mason Road 477,Dhaka,Arnold Street 267,2023-04-04T14:38:31.185935,2023-04-04T14:42:57,2023-04-04T14:44:57,2,0.55,32.5,0,0,32.5,0,8.12,24.38,Cash,Paid,Completed
211,1392,936,31,31,Car Lite,Gazipur,Hoover Station Rd 332,Gazipur,Diaz Street 384,2023-08-24T00:58:25.527982,2023-08-24T01:02:45,2023-08-24T01:10:45,8,4.29,151.8,0,0,151.8,0,37.95,113.85,Pathao Pay,Paid,Completed
